Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2019,2,15,7,30,5,94.17,194,3.7,1008
2019,2,15,8,30,5.9,91.79,199,3.8000000000000003,1007
2019,2,15,9,30,7.2,88.41,198,3.8000000000000003,1006
2019,2,15,10,30,8.5,85.8,195,3.7,1005
2019,2,15,11,30,9.5,84.44,192,3.8000000000000003,1004
2019,2,15,12,30,9.9,86.05,188,3.9000000000000004,1003
2019,2,15,13,30,10,89.04,187,3.8000000000000003,1003
2019,2,15,14,30,9.600000000000001,93.04,187,3.7,1003
2019,2,15,15,30,8.8,97.13,191,3.6,1003
2019,2,15,16,30,8.3,96.74000000000001,202,3.8000000000000003,1003
2019,2,15,17,30,8.1,97.22,212,3.8000000000000003,1003
2019,2,15,18,30,8,97.28,219,3.4000000000000004,1003
2019,2,15,19,30,7.7,97.96000000000001,232,2.8000000000000003,1003
2019,2,15,20,30,7,99.12,258,2.4000000000000004,1003
2019,2,15,21,30,6.1000000000000005,98.26,291,2.4000000000000004,1004
2019,2,15,22,30,5.2,94.8,313,2.7,1004
2019,2,15,23,30,4.3,91.91,320,3,1005
2019,2,16,0,30,3.4000000000000004,90.75,324,3,1006
2019,2,16,1,30,2.5,90.53,330,2.8000000000000003,1006
2019,2,16,2,30,1.7000000000000002,89.93,332,2.8000000000000003,1006
2019,2,16,3,30,1,86.83,329,2.8000000000000003,1007
2019,2,16,4,30,0.4,85.82000000000001,324,2.8000000000000003,1008
2019,2,16,5,30,-0.1,85.65,325,2.8000000000000003,1009
2019,2,16,6,30,-0.1,83.36,330,3,1010
2019,2,16,7,30,0.5,78.87,336,3.4000000000000004,1010
2019,2,16,8,30,1.3,72.02,340,3.6,1011
2019,2,16,9,30,2.1,67.02,338,3.5,1011
2019,2,16,10,30,3,64.6,333,3.3000000000000003,1010
2019,2,16,11,30,3.7,64.11,329,3.2,1010
2019,2,16,12,30,4.2,64.22,327,3.1,1010
2019,2,16,13,30,4.5,65.11,329,3.2,1010
2019,2,16,14,30,4.4,67.36,334,3.3000000000000003,1010
2019,2,16,15,30,3.6,72.09,337,3.3000000000000003,1010
2019,2,16,16,30,2.2,79.60000000000001,339,3.2,1011
2019,2,16,17,30,0.8,84.48,342,3.3000000000000003,1012
2019,2,16,18,30,-0.30000000000000004,87.44,348,3.4000000000000004,1013
2019,2,16,19,30,-1,87.92,353,3.4000000000000004,1014
2019,2,16,20,30,-1.5,86.28,357,3.5,1015
2019,2,16,21,30,-2.1,85.38,358,3.6,1015
2019,2,16,22,30,-2.5,84.62,358,3.5,1016
2019,2,16,23,30,-2.8000000000000003,85.19,356,3.3000000000000003,1016
2019,2,17,0,30,-2.9000000000000004,85.12,355,3.2,1017
2019,2,17,1,30,-3,85.23,179,3.1,1017
2019,2,17,2,30,-3.1,85.52,4,3,1016
2019,2,17,3,30,-3.2,85.95,8,2.8000000000000003,1017
2019,2,17,4,30,-3.4000000000000004,85.83,12,2.8000000000000003,1017
2019,2,17,5,30,-3.5,85.08,17,2.8000000000000003,1018
2019,2,17,6,30,-3.3000000000000003,81.8,22,2.9000000000000004,1018
2019,2,17,7,30,-2.4000000000000004,74.60000000000001,30,2.9000000000000004,1019
2019,2,17,8,30,-1.2000000000000002,67.72,38,2.5,1019
2019,2,17,9,30,0.1,62.440000000000005,47,1.9000000000000001,1019
2019,2,17,10,30,1,58.93,62,1.4000000000000001,1019
2019,2,17,11,30,1.2000000000000002,58.11,86,0.9,1019
2019,2,17,12,30,1.2000000000000002,58.410000000000004,133,0.7000000000000001,1018
2019,2,17,13,30,1.3,61.26,156,1.1,1017
2019,2,17,14,30,1.5,63.1,156,1.1,1016
2019,2,17,15,30,1.1,66.49,167,0.9,1016
2019,2,17,16,30,-0.1,80.56,174,1,1016
2019,2,17,17,30,-0.6000000000000001,80.26,160,1.1,1016
2019,2,17,18,30,-0.2,80.46000000000001,133,1.2000000000000002,1015
2019,2,17,19,30,0.1,82.13,128,1.5,1014
2019,2,17,20,30,0.1,84.95,131,1.6,1014
2019,2,17,21,30,0.1,87.76,134,1.7000000000000002,1013
2019,2,17,22,30,0.2,90.31,130,1.9000000000000001,1013
2019,2,17,23,30,0.30000000000000004,92.4,114,1.7000000000000002,1012
2019,2,18,0,30,0.30000000000000004,93.65,99,1.7000000000000002,1011
2019,2,18,1,30,0.4,94.68,98,1.9000000000000001,1011
2019,2,18,2,30,0.6000000000000001,94.92,102,2,1009
2019,2,18,3,30,0.7000000000000001,95.66,104,2.2,1008
2019,2,18,4,30,0.9,95.72,108,2.2,1008
2019,2,18,5,30,1.1,95.8,110,2,1008
2019,2,18,6,30,1.3,95.85000000000001,112,1.7000000000000002,1008
2019,2,18,7,30,1.5,95.56,121,1.3,1008
2019,2,18,8,30,1.9000000000000001,94.24,155,1,1008
2019,2,18,9,30,2.5,92.45,215,1.2000000000000002,1008
2019,2,18,10,30,3.3000000000000003,90.24,259,2.1,1008
2019,2,18,11,30,4,88.14,274,3.3000000000000003,1009
2019,2,18,12,30,4.5,84.47,283,4.2,1009
2019,2,18,13,30,4.6000000000000005,80.83,287,4.800000000000001,1010
2019,2,18,14,30,3.9000000000000004,80.14,292,5.2,1011
2019,2,18,15,30,2.5,81.28,300,5.5,1013
2019,2,18,16,30,1,81.47,306,5.4,1015
2019,2,18,17,30,-0.30000000000000004,82.15,310,5.2,1017
2019,2,18,18,30,-1.1,82.01,313,5.2,1020
2019,2,18,19,30,-2,81.99,317,5.2,1021
2019,2,18,20,30,-2.8000000000000003,81.78,321,5,1023
2019,2,18,21,30,-3.4000000000000004,81.23,324,4.7,1024
2019,2,18,22,30,-4,81.26,326,4.5,1025
2019,2,18,23,30,-4.3,80.48,327,4.3,1026
2019,2,19,0,30,-4.5,80.42,329,4.1000000000000005,1027
2019,2,19,1,30,-4.7,81.13,330,3.9000000000000004,1028
2019,2,19,2,30,-4.800000000000001,81.77,330,3.7,1028
2019,2,19,3,30,-4.9,82.45,329,3.5,1029
2019,2,19,4,30,-5.1000000000000005,83.11,327,3.4000000000000004,1029
2019,2,19,5,30,-5.300000000000001,83.11,327,3.2,1030
2019,2,19,6,30,-5,80.21000000000001,327,3.2,1031
2019,2,19,7,30,-4,73.92,328,3.2,1032
2019,2,19,8,30,-2.9000000000000004,68.46000000000001,327,3.1,1033
2019,2,19,9,30,-2,64.33,323,3,1034
2019,2,19,10,30,-1,60.870000000000005,318,2.9000000000000004,1034
2019,2,19,11,30,-0.2,58.82,311,2.9000000000000004,1033
2019,2,19,12,30,0.5,57.46,308,2.9000000000000004,1033
2019,2,19,13,30,0.9,57.32,307,3,1032
2019,2,19,14,30,0.8,59.07,308,3,1032
2019,2,19,15,30,0.2,63.09,310,2.8000000000000003,1033
2019,2,19,16,30,-1.1,71.79,314,2.5,1033
2019,2,19,17,30,-2.3000000000000003,76.07000000000001,316,2.6,1034
2019,2,19,18,30,-2.6,77.12,320,2.8000000000000003,1034
2019,2,19,19,30,-2.8000000000000003,77.88,331,2.9000000000000004,1034
2019,2,19,20,30,-3.1,78.17,339,2.8000000000000003,1035
2019,2,19,21,30,-3.3000000000000003,78.4,346,2.6,1035
2019,2,19,22,30,-3.6,78.43,175,2.4000000000000004,1034
2019,2,19,23,30,-3.6,77.38,9,2.2,1034
2019,2,20,0,30,-3.6,75.4,10,1.9000000000000001,1034
2019,2,20,1,30,-3.7,75.59,11,1.7000000000000002,1034
2019,2,20,2,30,-3.7,74.37,17,1.7000000000000002,1034
2019,2,20,3,30,-3.8000000000000003,75.26,23,1.7000000000000002,1034
2019,2,20,4,30,-3.8000000000000003,74.79,33,1.6,1034
2019,2,20,5,30,-3.8000000000000003,74.83,45,1.6,1034
2019,2,20,6,30,-3.6,73.76,61,1.7000000000000002,1034
2019,2,20,7,30,-3.2,71.22,74,2,1034
2019,2,20,8,30,-2.6,68.77,85,2.3000000000000003,1033
2019,2,20,9,30,-2,67.68,95,2.1,1033
2019,2,20,10,30,-1.7000000000000002,67.79,104,1.9000000000000001,1033
2019,2,20,11,30,-1.6,72.17,106,1.9000000000000001,1032
2019,2,20,12,30,-1.5,75.94,117,2,1031
2019,2,20,13,30,-1.1,79.45,133,2.4000000000000004,1029
2019,2,20,14,30,-0.8,83.38,137,2.5,1028
2019,2,20,15,30,-0.8,87.38,132,2.4000000000000004,1028
2019,2,20,16,30,-0.9,90.59,122,2.6,1027
2019,2,20,17,30,-0.9,92.3,117,3,1026
2019,2,20,18,30,-0.7000000000000001,93.05,114,3.1,1025
2019,2,20,19,30,-0.4,94.13,110,3.1,1024
2019,2,20,20,30,0,94.61,105,3.2,1023
2019,2,20,21,30,0.5,94.72,102,3.5,1020
2019,2,20,22,30,1,95.34,104,3.5,1017
2019,2,20,23,30,1.5,95.79,115,3.3000000000000003,1015
2019,2,21,0,30,2,97.22,139,2.7,1013
2019,2,21,1,30,2.3000000000000003,98.47,177,1.8,1012
2019,2,21,2,30,2.3000000000000003,99.91,227,1.5,1011
2019,2,21,3,30,2,100,269,1.8,1011
2019,2,21,4,30,1.5,100,282,2.3000000000000003,1010
2019,2,21,5,30,1.1,99.51,275,2.5,1011
2019,2,21,6,30,1.1,96.56,269,2.9000000000000004,1011
2019,2,21,7,30,1.4000000000000001,94.63,271,3.3000000000000003,1012
2019,2,21,8,30,1.8,93.78,278,3.4000000000000004,1013
2019,2,21,9,30,2.6,90.93,284,3.3000000000000003,1013
2019,2,21,10,30,3.6,88.57000000000001,283,3.3000000000000003,1013
2019,2,21,11,30,4.6000000000000005,85.7,278,3.2,1013
2019,2,21,12,30,5.300000000000001,83.10000000000001,279,2.9000000000000004,1013
2019,2,21,13,30,5.7,81.34,278,2.7,1013
2019,2,21,14,30,5.7,81.17,275,2.4000000000000004,1013
2019,2,21,15,30,4.9,85.73,277,2.1,1014
2019,2,21,16,30,3.2,92.29,282,1.9000000000000001,1014
2019,2,21,17,30,2,91,285,1.9000000000000001,1014
2019,2,21,18,30,1.9000000000000001,89.84,287,2.2,1016
2019,2,21,19,30,2.2,88.51,293,2.5,1017
2019,2,21,20,30,2.5,87.97,304,2.7,1018
2019,2,21,21,30,2.4000000000000004,89.21000000000001,314,2.6,1019
2019,2,21,22,30,2.2,89.33,317,2.5,1019
2019,2,21,23,30,2,89.04,311,2.4000000000000004,1020
2019,2,22,0,30,2,88.15,308,2.4000000000000004,1021
2019,2,22,1,30,1.9000000000000001,87.81,310,2.3000000000000003,1021
2019,2,22,2,30,1.8,87.49,312,2.3000000000000003,1021
2019,2,22,3,30,1.6,88.01,314,2.3000000000000003,1022
2019,2,22,4,30,1.3,88.64,319,2.4000000000000004,1023
2019,2,22,5,30,1.1,88.12,325,2.4000000000000004,1024
2019,2,22,6,30,1.2000000000000002,85.35000000000001,331,2.5,1025
2019,2,22,7,30,1.9000000000000001,83.38,334,2.5,1026
2019,2,22,8,30,2.5,81.46000000000001,334,2.5,1027
2019,2,22,9,30,2.9000000000000004,77.87,334,2.5,1027
2019,2,22,10,30,3.3000000000000003,71.23,332,2.4000000000000004,1027
2019,2,22,11,30,3.7,68.76,328,2.4000000000000004,1027
2019,2,22,12,30,4,68.60000000000001,329,2.4000000000000004,1027
2019,2,22,13,30,4,70.10000000000001,333,2.2,1026
2019,2,22,14,30,3.8000000000000003,73.95,335,1.8,1026
2019,2,22,15,30,3.1,82.43,334,1.6,1027
2019,2,22,16,30,1.9000000000000001,88.84,335,1.6,1027
2019,2,22,17,30,1.1,87.42,338,1.7000000000000002,1028
2019,2,22,18,30,0.8,87.77,343,1.8,1029
2019,2,22,19,30,0.6000000000000001,88.15,349,1.8,1029
2019,2,22,20,30,0.5,88.2,177,1.9000000000000001,1029
2019,2,22,21,30,0.30000000000000004,89.17,4,1.9000000000000001,1030
2019,2,22,22,30,0.1,89.57000000000001,9,2.1,1030
2019,2,22,23,30,0,89.17,12,2.3000000000000003,1030
2019,2,23,0,30,-0.30000000000000004,88.92,12,2.4000000000000004,1030
2019,2,23,1,30,-0.6000000000000001,88.74,11,2.3000000000000003,1030
2019,2,23,2,30,-0.9,88.84,12,2.3000000000000003,1030
2019,2,23,3,30,-1,88.31,19,2.2,1030
2019,2,23,4,30,-1.2000000000000002,88.77,28,2.1,1030
2019,2,23,5,30,-1.4000000000000001,89.32000000000001,35,2,1030
2019,2,23,6,30,-1,86.03,39,2,1030
2019,2,23,7,30,0,82.72,47,2.1,1030
2019,2,23,8,30,1.2000000000000002,77.48,55,2.1,1030
2019,2,23,9,30,2.1,72.51,60,1.9000000000000001,1030
2019,2,23,10,30,2.9000000000000004,69.7,67,1.6,1030
2019,2,23,11,30,3.5,67.96000000000001,81,1.3,1029
2019,2,23,12,30,3.6,69.24,97,1.2000000000000002,1028
2019,2,23,13,30,3.5,71.82000000000001,106,1.2000000000000002,1027
2019,2,23,14,30,3.2,76.10000000000001,109,1.2000000000000002,1026
2019,2,23,15,30,2.4000000000000004,85.53,109,1.2000000000000002,1026
2019,2,23,16,30,1.5,89.93,109,1.4000000000000001,1025
2019,2,23,17,30,1.1,88.95,106,1.6,1024
2019,2,23,18,30,1.1,90.41,103,1.7000000000000002,1024
2019,2,23,19,30,1.2000000000000002,91.84,100,1.7000000000000002,1023
2019,2,23,20,30,1.5,92.19,96,1.9000000000000001,1023
2019,2,23,21,30,1.8,93.86,94,2.1,1022
2019,2,23,22,30,2.1,94.73,91,2.4000000000000004,1020
2019,2,23,23,30,2.2,95.91,85,2.8000000000000003,1019
2019,2,24,0,30,2.4000000000000004,95.94,81,3.3000000000000003,1018
2019,2,24,1,30,2.6,95.8,82,3.8000000000000003,1016
2019,2,24,2,30,2.8000000000000003,96.16,84,3.9000000000000004,1014
2019,2,24,3,30,3.1,95.87,88,4,1012
2019,2,24,4,30,4,92.83,104,4.7,1010
2019,2,24,5,30,4.9,96.08,124,5,1008
2019,2,24,6,30,5.1000000000000005,99.65,139,3.9000000000000004,1006
2019,2,24,7,30,4.9,100,166,2.6,1004
2019,2,24,8,30,5,98.24000000000001,198,2,1003
2019,2,24,9,30,5.5,95.67,214,2.1,1001
2019,2,24,10,30,6.300000000000001,93.92,217,2.7,999
2019,2,24,11,30,6.800000000000001,95.36,214,3.4000000000000004,998
2019,2,24,12,30,6.800000000000001,96.48,215,3.8000000000000003,996
2019,2,24,13,30,6.300000000000001,97.97,220,3.7,995
2019,2,24,14,30,5.7,98.74000000000001,228,3.3000000000000003,994
2019,2,24,15,30,5.2,98.54,235,3.1,993
2019,2,24,16,30,5,97.59,241,3.3000000000000003,993
2019,2,24,17,30,5,96.35000000000001,252,4.1000000000000005,994
2019,2,24,18,30,5.1000000000000005,95.36,264,5,995
2019,2,24,19,30,4.7,94.09,271,5.7,996
2019,2,24,20,30,4,87.22,272,6,997
2019,2,24,21,30,3.4000000000000004,84.53,269,6,998
2019,2,24,22,30,3,84.22,267,5.9,998
2019,2,24,23,30,2.8000000000000003,82.74,264,6.1000000000000005,998
2019,2,25,0,30,2.5,82.22,263,6.300000000000001,999
2019,2,25,1,30,2.2,80.65,263,6.5,1000
2019,2,25,2,30,1.9000000000000001,78.06,265,6.7,1000
2019,2,25,3,30,1.3,76.2,269,6.9,1001
2019,2,25,4,30,0.6000000000000001,74.63,271,6.800000000000001,1002
2019,2,25,5,30,0.1,74.25,271,6.7,1003
2019,2,25,6,30,0.1,72.53,271,6.800000000000001,1004
2019,2,25,7,30,0.4,70.4,273,7.1000000000000005,1005
2019,2,25,8,30,0.7000000000000001,67.05,278,7.4,1006
2019,2,25,9,30,0.9,64.01,282,7.6000000000000005,1008
2019,2,25,10,30,1.2000000000000002,62.46,285,7.7,1009
2019,2,25,11,30,1.5,61.27,288,7.7,1009
2019,2,25,12,30,1.8,60.5,290,7.6000000000000005,1010
2019,2,25,13,30,1.9000000000000001,61.300000000000004,290,7.5,1011
2019,2,25,14,30,1.7000000000000002,62.7,290,7.300000000000001,1012
2019,2,25,15,30,1,64.98,292,7.1000000000000005,1014
2019,2,25,16,30,0.1,67.05,294,6.800000000000001,1015
2019,2,25,17,30,-0.8,68.67,296,6.5,1017
2019,2,25,18,30,-1.5,70.06,298,6.300000000000001,1018
2019,2,25,19,30,-2,70.27,299,6.1000000000000005,1019
2019,2,25,20,30,-2.5,71,299,5.800000000000001,1020
2019,2,25,21,30,-2.8000000000000003,71.29,299,5.5,1020
2019,2,25,22,30,-3.2,72.10000000000001,299,5.300000000000001,1021
2019,2,25,23,30,-3.6,73.05,299,5,1022
2019,2,26,0,30,-3.8000000000000003,73.14,299,4.9,1023
2019,2,26,1,30,-4,73.29,299,4.9,1023
2019,2,26,2,30,-4.1000000000000005,73.15,298,4.800000000000001,1024
2019,2,26,3,30,-4.3,73.77,299,4.7,1025
2019,2,26,4,30,-4.4,73.81,299,4.6000000000000005,1025
2019,2,26,5,30,-4.5,73.87,300,4.5,1026
2019,2,26,6,30,-4.2,71.68,302,4.4,1026
2019,2,26,7,30,-3.5,67.79,304,4.5,1026
2019,2,26,8,30,-2.5,62.980000000000004,303,4.5,1026
2019,2,26,9,30,-1.5,60.59,299,4.5,1026
2019,2,26,10,30,-0.6000000000000001,60.44,295,4.6000000000000005,1026
2019,2,26,11,30,0.1,61.22,293,4.7,1025
2019,2,26,12,30,0.5,61.980000000000004,295,4.7,1025
2019,2,26,13,30,0.5,63.31,300,4.7,1025
2019,2,26,14,30,0.30000000000000004,64.63,306,4.6000000000000005,1025
2019,2,26,15,30,-0.2,66.76,311,4.4,1026
2019,2,26,16,30,-0.9,69.65,318,4.1000000000000005,1026
2019,2,26,17,30,-1.7000000000000002,73.04,327,3.9000000000000004,1027
2019,2,26,18,30,-2.4000000000000004,74.92,335,4,1028
2019,2,26,19,30,-3,75.12,342,4.1000000000000005,1029
2019,2,26,20,30,-3.7,74.93,347,4,1029
2019,2,26,21,30,-4.2,73.9,349,3.9000000000000004,1029
2019,2,26,22,30,-4.6000000000000005,73.34,351,3.7,1029
2019,2,26,23,30,-4.9,72.96000000000001,352,3.3000000000000003,1029
2019,2,27,0,30,-5,72.76,354,3,1029
2019,2,27,1,30,-5,72.60000000000001,356,2.9000000000000004,1030
2019,2,27,2,30,-5.2,73.83,182,2.9000000000000004,1029
2019,2,27,3,30,-5.4,74.34,10,2.9000000000000004,1029
2019,2,27,4,30,-5.6000000000000005,74.44,18,2.8000000000000003,1029
2019,2,27,5,30,-5.7,73.99,26,2.5,1029
2019,2,27,6,30,-5.5,71.8,34,2.4000000000000004,1030
2019,2,27,7,30,-5.1000000000000005,65.69,40,2.5,1029
2019,2,27,8,30,-4.7,62.01,44,2.4000000000000004,1029
2019,2,27,9,30,-4.2,59.69,49,2.2,1028
2019,2,27,10,30,-3.7,59,57,2,1027
2019,2,27,11,30,-3.3000000000000003,60.17,69,1.8,1026
2019,2,27,12,30,-2.8000000000000003,61.370000000000005,86,1.7000000000000002,1025
2019,2,27,13,30,-2.4000000000000004,63.53,100,1.7000000000000002,1024
2019,2,27,14,30,-1.9000000000000001,64.89,112,1.9000000000000001,1023
2019,2,27,15,30,-1.8,68.44,123,2.1,1021
2019,2,27,16,30,-2,73.25,125,2.1,1021
2019,2,27,17,30,-2.3000000000000003,77.91,120,2,1020
2019,2,27,18,30,-2.3000000000000003,79.67,118,2,1019
2019,2,27,19,30,-2.4000000000000004,82.23,120,2,1018
2019,2,27,20,30,-2.4000000000000004,84.33,124,1.9000000000000001,1017
2019,2,27,21,30,-2.3000000000000003,85.84,132,1.7000000000000002,1016
2019,2,27,22,30,-2.1,87.28,142,1.4000000000000001,1015
2019,2,27,23,30,-1.9000000000000001,89.3,146,1.1,1014
2019,2,28,0,30,-1.8,91.27,133,0.7000000000000001,1013
2019,2,28,1,30,-1.7000000000000002,92.48,70,0.6000000000000001,1013
2019,2,28,2,30,-1.8,94.06,189,0.9,1013
2019,2,28,3,30,-2.1,95.84,354,1.2000000000000002,1014
2019,2,28,4,30,-2.3000000000000003,95.78,346,1.4000000000000001,1015
2019,2,28,5,30,-2.6,95.74000000000001,341,1.9000000000000001,1016
2019,2,28,6,30,-2.7,92.54,340,3.1,1017
2019,2,28,7,30,-2.5,86.53,343,4.3,1019
2019,2,28,8,30,-2.1,74.53,346,4.800000000000001,1019
2019,2,28,9,30,-1.2000000000000002,67.12,348,4.7,1020
2019,2,28,10,30,-0.2,62.730000000000004,349,4.4,1020
2019,2,28,11,30,0.6000000000000001,60.34,349,4.1000000000000005,1020
2019,2,28,12,30,1.1,59.45,351,3.8000000000000003,1020
2019,2,28,13,30,1.4000000000000001,59.22,355,3.4000000000000004,1020
2019,2,28,14,30,1.3,60.17,182,3.1,1020
2019,2,28,15,30,0.8,62.57,8,2.6,1021
2019,2,28,16,30,-0.5,71.85000000000001,13,2.2,1022
2019,2,28,17,30,-1.7000000000000002,78.96000000000001,18,2.1,1023
2019,2,28,18,30,-2.2,79.45,24,2.4000000000000004,1023
2019,2,28,19,30,8.4,99.96000000000001,170,1.8,1018
2019,2,28,20,30,8.3,98.77,182,2,1017
2019,2,28,21,30,8.5,97.43,192,2.2,1016
2019,2,28,22,30,8.9,96.58,197,2.4000000000000004,1015
2019,2,28,23,30,9.200000000000001,97.18,197,2.3000000000000003,1014
2017,3,1,0,30,9.3,98.49000000000001,196,2.2,1013
2017,3,1,1,30,9.1,99.7,196,2.1,1012
2017,3,1,2,30,9,99.84,198,2,1011
2017,3,1,3,30,9.200000000000001,98.13,202,2,1010
2017,3,1,4,30,9.600000000000001,97.75,206,2.1,1009
2017,3,1,5,30,9.8,98.17,206,2.2,1008
2017,3,1,6,30,10.200000000000001,96.54,202,2.5,1007
2017,3,1,7,30,11.200000000000001,94.35000000000001,199,2.9000000000000004,1006
2017,3,1,8,30,12.200000000000001,94.24,202,3.2,1005
2017,3,1,9,30,13.100000000000001,94.57000000000001,200,3.6,1004
2017,3,1,10,30,14,93.26,199,4.3,1002
2017,3,1,11,30,15.100000000000001,92.10000000000001,204,4.6000000000000005,1001
2017,3,1,12,30,15.9,91.72,209,4.7,1000
2017,3,1,13,30,16.6,89.67,213,4.7,999
2017,3,1,14,30,17.1,88.62,214,4.7,998
2017,3,1,15,30,16.900000000000002,90.12,214,4.6000000000000005,998
2017,3,1,16,30,16.400000000000002,91.77,214,4.6000000000000005,997
2017,3,1,17,30,15.700000000000001,93.82000000000001,215,4.4,997
2017,3,1,18,30,15.100000000000001,95.51,213,4.1000000000000005,997
2017,3,1,19,30,14.5,96.73,211,4,996
2017,3,1,20,30,14,96.59,214,4.1000000000000005,995
2017,3,1,21,30,13.9,94.38,219,4.3,995
2017,3,1,22,30,14.200000000000001,91.94,222,5,995
2017,3,1,23,30,14.600000000000001,93.52,229,5.7,995
2017,3,2,0,30,13.8,96.41,247,5.5,995
2017,3,2,1,30,11.600000000000001,87.32000000000001,270,5.6000000000000005,996
2017,3,2,2,30,9.3,76.10000000000001,279,5.800000000000001,997
2017,3,2,3,30,8,71.32000000000001,277,5.7,997
2017,3,2,4,30,7.2,68.14,274,5.9,998
2017,3,2,5,30,6.5,67.44,273,6.2,999
2017,3,2,6,30,5.7,66.53,275,6.7,1001
2017,3,2,7,30,4.800000000000001,63.13,280,7.1000000000000005,1003
2017,3,2,8,30,4.4,56.75,285,7.2,1004
2017,3,2,9,30,4.6000000000000005,52.92,288,7,1006
2017,3,2,10,30,5,51.75,290,6.800000000000001,1007
2017,3,2,11,30,5.6000000000000005,49.9,291,6.6000000000000005,1007
2017,3,2,12,30,6,48.74,292,6.300000000000001,1008
2017,3,2,13,30,6.300000000000001,47.64,295,6.1000000000000005,1008
2017,3,2,14,30,6.2,47.81,297,5.6000000000000005,1009
2017,3,2,15,30,5.7,49.35,299,5,1010
2017,3,2,16,30,4.6000000000000005,53.660000000000004,300,4.3,1012
2017,3,2,17,30,3.2,61.82,300,3.7,1013
2017,3,2,18,30,2.2,68.49,300,3.4000000000000004,1015
2017,3,2,19,30,1.4000000000000001,73.55,301,3.3000000000000003,1016
2017,3,2,20,30,0.7000000000000001,77.18,304,3.1,1017
2017,3,2,21,30,0.1,79.37,308,3,1018
2017,3,2,22,30,-0.5,81.07000000000001,310,2.9000000000000004,1018
2017,3,2,23,30,-1,82.45,307,2.9000000000000004,1018
2017,3,3,0,30,-1.3,82.25,301,3,1019
2017,3,3,1,30,-1.6,80.21000000000001,295,3.1,1019
2017,3,3,2,30,-1.9000000000000001,79.88,290,3.2,1019
2017,3,3,3,30,-2,79.14,288,3.2,1020
2017,3,3,4,30,-2.2,79.38,288,3.2,1020
2017,3,3,5,30,-2.2,78.68,288,3.2,1021
2017,3,3,6,30,-1.7000000000000002,75.26,289,3.4000000000000004,1021
2017,3,3,7,30,-0.8,67.97,291,3.7,1022
2017,3,3,8,30,-0.2,59.86,293,3.7,1022
2017,3,3,9,30,0.4,54.97,293,3.6,1022
2017,3,3,10,30,1,51.730000000000004,293,3.5,1022
2017,3,3,11,30,1.5,49.45,292,3.5,1022
2017,3,3,12,30,1.9000000000000001,47.83,291,3.6,1022
2017,3,3,13,30,2,47.69,290,3.7,1022
2017,3,3,14,30,2,48.1,289,3.8000000000000003,1022
2017,3,3,15,30,1.7000000000000002,49.620000000000005,288,3.6,1022
2017,3,3,16,30,0.9,55.29,281,3.1,1022
2017,3,3,17,30,0.30000000000000004,63.9,273,3.3000000000000003,1023
2017,3,3,18,30,-0.4,71.73,280,4.3,1025
2017,3,3,19,30,-1.7000000000000002,75.03,304,5.300000000000001,1026
2017,3,3,20,30,-3.1,68.39,323,5.300000000000001,1028
2017,3,3,21,30,-3.7,65.62,325,4.800000000000001,1028
2017,3,3,22,30,-4,65.12,323,4.7,1029
2017,3,3,23,30,-4.3,62.74,321,4.7,1029
2017,3,4,0,30,-4.800000000000001,61.25,321,4.7,1030
2017,3,4,1,30,-5.2,61.49,320,4.6000000000000005,1030
2017,3,4,2,30,-5.5,62.2,318,4.4,1030
2017,3,4,3,30,-5.6000000000000005,62.85,314,4.2,1030
2017,3,4,4,30,-5.7,63.6,309,3.9000000000000004,1031
2017,3,4,5,30,-5.800000000000001,64.3,306,3.8000000000000003,1031
2017,3,4,6,30,-5.4,62.61,303,3.9000000000000004,1032
2017,3,4,7,30,-4.7,59.800000000000004,301,4.1000000000000005,1032
2017,3,4,8,30,-3.9000000000000004,56.97,301,4.3,1032
2017,3,4,9,30,-3.3000000000000003,54.59,302,4.5,1031
2017,3,4,10,30,-2.6,52.72,303,4.7,1031
2017,3,4,11,30,-2,51.660000000000004,305,5.1000000000000005,1031
2017,3,4,12,30,-1.8,50.97,309,5.5,1030
2017,3,4,13,30,-2,50.32,314,5.800000000000001,1030
